Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2020-02-05 13:43:39,"Day4",35m,"Seated Row (Cable)",3,67.0,8,0,0,,,
2020-02-05 13:43:39,"Day4",35m,"Seated Row (Cable)",4,67.0,8,0,0,,,
2020-02-08 13:55:34,"Midday Workout",58m,"Hanging Leg Raise",1,0,7,0,0,"","",
2020-02-08 13:55:34,"Midday Workout",58m,"Hanging Leg Raise",2,0,8,0,0,,,
2020-02-08 13:55:34,"Midday Workout",58m,"Hanging Leg Raise",3,0,8,0,0,,,
2020-02-08 13:55:34,"Midday Workout",58m,"Pull Up",1,7.0,6,0,0,"",,
2020-02-08 13:55:34,"Midday Workout",58m,"Pull Up",2,7.0,5,0,0,,,
2020-02-08 13:55:34,"Midday Workout",58m,"Pull Up",3,7.0,5,0,0,,,
2020-02-08 13:55:34,"Midday Workout",58m,"Muscle Up",1,0.0,1,0,0,"",,
2020-02-08 13:55:34,"Midday Workout",58m,"Muscle Up",2,0.0,1,0,0,,,
2020-02-08 13:55:34,"Midday Workout",58m,"Muscle Up",3,0.0,1,0,0,,,
2020-02-08 13:55:34,"Midday Workout",58m,"L Sit",1,0,0,0,30,"",,
2020-02-08 13:55:34,"Midday Workout",58m,"L Sit",2,0,0,0,25,,,
2020-02-08 13:55:34,"Midday Workout",58m,"Bench Press (Barbell)",1,20.0,12,0,0,"",,
2020-02-08 13:55:34,"Midday Workout",58m,"Bench Press (Barbell)",2,50.0,8,0,0,,,
2020-02-08 13:55:34,"Midday Workout",58m,"Bench Press (Barbell)",3,70.0,4,0,0,,,
2020-02-08 13:55:34,"Midday Workout",58m,"Bench Press (Barbell)",4,70.0,5,0,0,,,
2020-02-08 13:55:34,"Midday Workout",58m,"Bench Press (Barbell)",5,70.0,5,0,0,,,
2020-02-08 13:55:34,"Midday Workout",58m,"Bench Press (Barbell)",6,70.0,6,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Squat (Barbell)",1,20.0,8,0,0,"Tok det rolig ","",
2020-02-09 16:57:33,"Day2",59m,"Squat (Barbell)",2,60.0,4,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Squat (Barbell)",3,60.0,4,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Squat (Barbell)",4,80.0,3,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Squat (Barbell)",5,80.0,3,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Squat (Barbell)",6,80.0,3,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Sumo Deadlift (Barbell)",1,60.0,8,0,0,"",,
2020-02-09 16:57:33,"Day2",59m,"Sumo Deadlift (Barbell)",2,60.0,6,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Sumo Deadlift (Barbell)",3,80.0,2,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Sumo Deadlift (Barbell)",4,80.0,3,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Sumo Deadlift (Barbell)",5,80.0,3,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Sumo Deadlift (Barbell)",6,80.0,3,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Bench Press (Barbell)",1,20.0,12,0,0,"",,
2020-02-09 16:57:33,"Day2",59m,"Bench Press (Barbell)",2,40.0,8,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Bench Press (Barbell)",3,60.0,4,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Bench Press (Barbell)",4,80.0,3,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Bench Press (Barbell)",5,80.0,3,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Bench Press (Barbell)",6,80.0,3,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Strict Military Press (Barbell)",1,20.0,8,0,0,"",,
2020-02-09 16:57:33,"Day2",59m,"Strict Military Press (Barbell)",2,35.0,3,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Strict Military Press (Barbell)",3,40.0,6,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Strict Military Press (Barbell)",4,40.0,6,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Strict Military Press (Barbell)",5,40.0,6,0,0,,,
2020-02-09 16:57:33,"Day2",59m,"Pull Up",1,0.0,10,0,0,"",,
2020-02-09 16:57:33,"Day2",59m,"Pull Up",2,0.0,8,0,0,,,
2020-02-10 14:08:22,"Day1",1h 9m,"Front Squat (Barbell)",1,20.0,12,0,0,"","",
2020-02-10 14:08:22,"Day1",1h 9m,"Front Squat (Barbell)",2,50.0,12,0,0,,,
2020-02-10 14:08:22,"Day1",1h 9m,"Front Squat (Barbell)",3,70.0,3,0,0,,,
2020-02-10 14:08:22,"Day1",1h 9m,"Front Squat (Barbell)",4,70.0,7,0,0,,,7
2020-02-10 14:08:22,"Day1",1h 9m,"Front Squat (Barbell)",5,70.0,6,0,0,,,7
2020-02-10 14:08:22,"Day1",1h 9m,"Front Squat (Barbell)",6,70.0,6,0,0,,,7
2020-02-10 14:08:22,"Day1",1h 9m,"Bench Press (Barbell)",1,20.0,12,0,0,"Konsentrerte meg om å ikke løfte rumpa ",,
2020-02-10 14:08:22,"Day1",1h 9m,"Bench Press (Barbell)",2,50.0,8,0,0,,,
2020-02-10 14:08:22,"Day1",1h 9m,"Bench Press (Barbell)",3,70.0,7,0,0,,,
2020-02-10 14:08:22,"Day1",1h 9m,"Bench Press (Barbell)",4,70.0,7,0,0,,,
2020-02-10 14:08:22,"Day1",1h 9m,"Bench Press (Barbell)",5,70.0,7,0,0,,,
2020-02-10 14:08:22,"Day1",1h 9m,"Pull Up",1,0.0,8,0,0,"",,
2020-02-10 14:08:22,"Day1",1h 9m,"Pull Up",2,6.0,7,0,0,,,
2020-02-10 14:08:22,"Day1",1h 9m,"Pull Up",3,6.0,6,0,0,,,
2020-02-10 14:08:22,"Day1",1h 9m,"Pull Up",4,6.0,6,0,0,,,
2020-02-10 14:08:22,"Day1",1h 9m,"Triceps Pushdown (Cable - Straight Bar)",1,26.25,12,0,0,"",,
2020-02-10 14:08:22,"Day1",1h 9m,"Triceps Pushdown (Cable - Straight Bar)",2,28.75,12,0,0,,,
2020-02-10 14:08:22,"Day1",1h 9m,"Triceps Pushdown (Cable - Straight Bar)",3,28.75,11,0,0,,,
2020-02-10 14:08:22,"Day1",1h 9m,"Lateral Raise (Cable)",1,8.75,3,0,0,"",,
2020-02-10 14:08:22,"Day1",1h 9m,"Lateral Raise (Cable)",2,6.25,12,0,0,,,
2020-02-10 14:08:22,"Day1",1h 9m,"Lateral Raise (Cable)",3,3.75,12,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Squat (Barbell)",1,20.0,8,0,0,"","",
2020-02-12 15:03:22,"Day2",1h 21m,"Squat (Barbell)",2,60.0,6,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Squat (Barbell)",3,60.0,4,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Squat (Barbell)",4,90.0,3,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Squat (Barbell)",5,90.0,3,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Squat (Barbell)",6,90.0,3,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Sumo Deadlift (Barbell)",1,60.0,4,0,0,"",,
2020-02-12 15:03:22,"Day2",1h 21m,"Sumo Deadlift (Barbell)",2,60.0,6,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Sumo Deadlift (Barbell)",3,60.0,2,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Sumo Deadlift (Barbell)",4,100.0,3,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Sumo Deadlift (Barbell)",5,100.0,3,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Sumo Deadlift (Barbell)",6,100.0,3,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Bench Press (Barbell)",1,20.0,12,0,0,"",,
2020-02-12 15:03:22,"Day2",1h 21m,"Bench Press (Barbell)",2,50.0,8,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Bench Press (Barbell)",3,70.0,5,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Bench Press (Barbell)",4,80.0,3,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Bench Press (Barbell)",5,80.0,3,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Bench Press (Barbell)",6,80.0,3,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Seated Overhead Press (Dumbbell)",1,16.0,8,0,0,"",,
2020-02-12 15:03:22,"Day2",1h 21m,"Seated Overhead Press (Dumbbell)",2,16.0,12,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Seated Overhead Press (Dumbbell)",3,16.0,12,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Seated Overhead Press (Dumbbell)",4,16.0,12,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Bicep Curl (Barbell)",1,20.0,12,0,0,"",,
2020-02-12 15:03:22,"Day2",1h 21m,"Bicep Curl (Barbell)",2,20.0,12,0,0,,,
2020-02-12 15:03:22,"Day2",1h 21m,"Bicep Curl (Barbell)",3,20.0,12,0,0,,,
2020-02-13 11:55:38,"Day3",1h 8m,"Squat (Barbell)",1,20.0,8,0,0,"","",
2020-02-13 11:55:38,"Day3",1h 8m,"Squat (Barbell)",2,60.0,6,0,0,,,
2020-02-13 11:55:38,"Day3",1h 8m,"Squat (Barbell)",3,60.0,8,0,0,,,
2020-02-13 11:55:38,"Day3",1h 8m,"Squat (Barbell)",4,80.0,5,0,0,,,8
2020-02-13 11:55:38,"Day3",1h 8m,"Squat (Barbell)",5,80.0,5,0,0,,,8
2020-02-13 11:55:38,"Day3",1h 8m,"Squat (Barbell)",6,80.0,5,0,0,,,8
2020-02-13 11:55:38,"Day3",1h 8m,"Bench Press (Barbell)",1,20.0,12,0,0,"",,
2020-02-13 11:55:38,"Day3",1h 8m,"Bench Press (Barbell)",2,50.0,8,0,0,,,
2020-02-13 11:55:38,"Day3",1h 8m,"Bench Press (Barbell)",3,70.0,4,0,0,,,
2020-02-13 11:55:38,"Day3",1h 8m,"Bench Press (Barbell)",4,70.0,5,0,0,,,8
2020-02-13 11:55:38,"Day3",1h 8m,"Bench Press (Barbell)",5,70.0,5,0,0,,,8
2020-02-13 11:55:38,"Day3",1h 8m,"Bench Press (Barbell)",6,70.0,5,0,0,,,8
2020-02-13 11:55:38,"Day3",1h 8m,"Seated Row (Cable)",1,47.0,8,0,0,"",,
2020-02-13 11:55:38,"Day3",1h 8m,"Seated Row (Cable)",2,67.0,10,0,0,,,
2020-02-13 11:55:38,"Day3",1h 8m,"Seated Row (Cable)",3,67.0,8,0,0,,,
2020-02-13 11:55:38,"Day3",1h 8m,"Seated Row (Cable)",4,57.0,12,0,0,,,
2020-02-13 11:55:38,"Day3",1h 8m,"Lat Pulldown (Cable)",1,35.0,8,0,0,"",,
2020-02-13 11:55:38,"Day3",1h 8m,"Lat Pulldown (Cable)",2,50.0,10,0,0,,,
2020-02-13 11:55:38,"Day3",1h 8m,"Lat Pulldown (Cable)",3,50.0,8,0,0,,,
2020-02-13 11:55:38,"Day3",1h 8m,"Lat Pulldown (Cable)",4,50.0,8,0,0,,,
2020-02-15 12:41:35,"Day4",56m,"Sumo Deadlift (Barbell)",1,60.0,8,0,0,"","",
2020-02-15 12:41:35,"Day4",56m,"Sumo Deadlift (Barbell)",2,90.0,8,0,0,,,
2020-02-15 12:41:35,"Day4",56m,"Sumo Deadlift (Barbell)",3,120.0,2,0,0,,,
2020-02-15 12:41:35,"Day4",56m,"Sumo Deadlift (Barbell)",4,120.0,2,0,0,,,
2020-02-15 12:41:35,"Day4",56m,"Sumo Deadlift (Barbell)",5,100.0,3,0,0,,,
2020-02-15 12:41:35,"Day4",56m,"Incline Bench Press (Barbell)",1,40.0,12,0,0,"Pause",,
2020-02-15 12:41:35,"Day4",56m,"Incline Bench Press (Barbell)",2,60.0,6,0,0,,,
2020-02-15 12:41:35,"Day4",56m,"Incline Bench Press (Barbell)",3,60.0,6,0,0,,,
2020-02-15 12:41:35,"Day4",56m,"Incline Bench Press (Barbell)",4,60.0,6,0,0,,,
2020-02-15 12:41:35,"Day4",56m,"Seated Row (Cable)",1,47.0,8,0,0,"",,
2020-02-15 12:41:35,"Day4",56m,"Seated Row (Cable)",2,67.0,8,0,0,,,
2020-02-15 12:41:35,"Day4",56m,"Seated Row (Cable)",3,67.0,8,0,0,,,
2020-02-15 12:41:35,"Day4",56m,"Seated Row (Cable)",4,67.0,8,0,0,,,
2020-02-15 12:41:35,"Day4",56m,"Lat Pulldown (Cable)",1,33.0,8,0,0,"",,
2020-02-15 12:41:35,"Day4",56m,"Lat Pulldown (Cable)",2,57.0,8,0,0,,,
2020-02-15 12:41:35,"Day4",56m,"Lat Pulldown (Cable)",3,47.0,9,0,0,,,
2020-02-15 12:41:35,"Day4",56m,"Lat Pulldown (Cable)",4,47.0,8,0,0,,,
2020-02-18 13:57:14,"Day1",1h 15m,"Front Squat (Barbell)",1,20.0,12,0,0,"","Svakere i dag pga jetlag",
2020-02-18 13:57:14,"Day1",1h 15m,"Front Squat (Barbell)",2,60.0,4,0,0,,,
2020-02-18 13:57:14,"Day1",1h 15m,"Front Squat (Barbell)",3,70.0,7,0,0,,,7
2020-02-18 13:57:14,"Day1",1h 15m,"Front Squat (Barbell)",4,70.0,5,0,0,,,7
2020-02-18 13:57:14,"Day1",1h 15m,"Front Squat (Barbell)",5,70.0,5,0,0,,,7
2020-02-18 13:57:14,"Day1",1h 15m,"Pull Up",1,0.0,8,0,0,"",,
2020-02-18 13:57:14,"Day1",1h 15m,"Pull Up",2,4.5,6,0,0,,,
2020-02-18 13:57:14,"Day1",1h 15m,"Pull Up",3,4.5,6,0,0,,,
2020-02-18 13:57:14,"Day1",1h 15m,"Pull Up",4,4.5,6,0,0,,,
2020-02-18 13:57:14,"Day1",1h 15m,"Bench Press (Barbell)",1,20.0,12,0,0,"Pause",,
2020-02-18 13:57:14,"Day1",1h 15m,"Bench Press (Barbell)",2,50.0,8,0,0,,,
2020-02-18 13:57:14,"Day1",1h 15m,"Bench Press (Barbell)",3,70.0,7,0,0,,,
2020-02-18 13:57:14,"Day1",1h 15m,"Bench Press (Barbell)",4,70.0,6,0,0,,,
2020-02-18 13:57:14,"Day1",1h 15m,"Bench Press (Barbell)",5,70.0,6,0,0,,,
2020-02-18 13:57:14,"Day1",1h 15m,"Bench Press (Barbell)",6,70.0,6,0,0,,,
2020-02-18 13:57:14,"Day1",1h 15m,"Shoulder Press (Machine)",1,50.0,12,0,0,"",,
2020-02-18 13:57:14,"Day1",1h 15m,"Shoulder Press (Machine)",2,50.0,12,0,0,,,
2020-02-18 13:57:14,"Day1",1h 15m,"Shoulder Press (Machine)",3,50.0,12,0,0,,,
2020-02-18 13:57:14,"Day1",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",1,35.0,12,0,0,"",,
2020-02-18 13:57:14,"Day1",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",2,30.0,12,0,0,,,
2020-02-18 13:57:14,"Day1",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",3,30.0,12,0,0,,,
2020-02-21 14:23:44,"Day2",48m,"Bench Press (Barbell)",1,20.0,12,0,0,"","",
2020-02-21 14:23:44,"Day2",48m,"Bench Press (Barbell)",2,60.0,10,0,0,,,
2020-02-21 14:23:44,"Day2",48m,"Bench Press (Barbell)",3,85.0,2,0,0,,,
2020-02-21 14:23:44,"Day2",48m,"Bench Press (Barbell)",4,85.0,2,0,0,,,
2020-02-21 14:23:44,"Day2",48m,"Bench Press (Barbell)",5,85.0,2,0,0,,,
2020-02-21 14:23:44,"Day2",48m,"Bench Press (Barbell)",6,85.0,3,0,0,,,
2020-02-21 14:23:44,"Day2",48m,"Shoulder Press (Machine)",1,29.48350405,8,0,0,"",,
2020-02-21 14:23:44,"Day2",48m,"Shoulder Press (Machine)",2,36.287389600000004,8,0,0,,,
2020-02-21 14:23:44,"Day2",48m,"Shoulder Press (Machine)",3,43.09127515,6,0,0,,,
2020-02-21 14:23:44,"Day2",48m,"Bicep Curl (Cable)",1,19.277675725,10,0,0,"",,
2020-02-21 14:23:44,"Day2",48m,"Bicep Curl (Cable)",2,19.277675725,8,0,0,,,
2020-02-21 14:23:44,"Day2",48m,"Bicep Curl (Cable)",3,19.277675725,8,0,0,,,
2020-02-22 14:16:55,"Morning Workout",26m,"Pull Up",1,0.0,12,0,0,"","",
2020-02-22 14:16:55,"Morning Workout",26m,"Pull Up",2,0.0,10,0,0,,,
2020-02-22 14:16:55,"Morning Workout",26m,"Pull Up",3,0.0,8,0,0,,,
2020-02-22 14:16:55,"Morning Workout",26m,"Pull Up",4,0.0,6,0,0,,,
2020-02-22 14:16:55,"Morning Workout",26m,"Chest Dip",1,0.0,8,0,0,"",,
2020-02-22 14:16:55,"Morning Workout",26m,"Chest Dip",2,0.0,16,0,0,,,
2020-02-22 14:16:55,"Morning Workout",26m,"Chest Dip",3,0.0,14,0,0,,,
2020-02-22 14:16:55,"Morning Workout",26m,"Chest Dip",4,0.0,12,0,0,,,
2020-02-22 14:16:55,"Morning Workout",26m,"Seated Overhead Press (Dumbbell)",1,18.143694800000002,8,0,0,"",,
2020-02-22 14:16:55,"Morning Workout",26m,"Seated Overhead Press (Dumbbell)",2,18.143694800000002,8,0,0,,,
2020-02-22 14:16:55,"Morning Workout",26m,"Seated Overhead Press (Dumbbell)",3,18.143694800000002,8,0,0,,,
2020-02-22 14:16:55,"Morning Workout",26m,"Squat (Barbell)",1,20.0,8,0,0,"",,
2020-02-22 14:16:55,"Morning Workout",26m,"Squat (Barbell)",2,60.0,6,0,0,,,
2020-02-22 14:16:55,"Morning Workout",26m,"Squat (Barbell)",3,60.0,8,0,0,,,
2020-02-22 14:16:55,"Morning Workout",26m,"L Sit",1,0,0,0,35,"",,
2020-02-22 14:16:55,"Morning Workout",26m,"L Sit",2,0,0,0,25,,,
2020-02-22 14:16:55,"Morning Workout",26m,"L Sit",3,0,0,0,20,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Squat (Barbell)",1,20.0,8,0,0,"","",
2020-02-27 12:08:23,"Day2",1h 18m,"Squat (Barbell)",2,50.0,6,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Squat (Barbell)",3,80.0,4,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Squat (Barbell)",4,100.0,3,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Squat (Barbell)",5,100.0,3,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Squat (Barbell)",6,100.0,2,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Sumo Deadlift (Barbell)",1,60.0,4,0,0,"",,
2020-02-27 12:08:23,"Day2",1h 18m,"Sumo Deadlift (Barbell)",2,60.0,6,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Sumo Deadlift (Barbell)",3,60.0,2,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Sumo Deadlift (Barbell)",4,110.0,3,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Sumo Deadlift (Barbell)",5,110.0,3,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Sumo Deadlift (Barbell)",6,110.0,3,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Bench Press (Barbell)",1,20.0,12,0,0,"",,
2020-02-27 12:08:23,"Day2",1h 18m,"Bench Press (Barbell)",2,50.0,10,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Bench Press (Barbell)",3,70.0,2,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Bench Press (Barbell)",4,85.0,3,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Bench Press (Barbell)",5,80.0,3,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Bench Press (Barbell)",6,80.0,3,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Seated Overhead Press (Dumbbell)",1,18.0,10,0,0,"",,
2020-02-27 12:08:23,"Day2",1h 18m,"Seated Overhead Press (Dumbbell)",2,18.0,10,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Seated Overhead Press (Dumbbell)",3,18.0,8,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Bicep Curl (Barbell)",1,20.0,14,0,0,"",,
2020-02-27 12:08:23,"Day2",1h 18m,"Bicep Curl (Barbell)",2,20.0,12,0,0,,,
2020-02-27 12:08:23,"Day2",1h 18m,"Bicep Curl (Barbell)",3,20.0,12,0,0,,,
2020-02-28 11:56:36,"Day3",38m,"Squat (Barbell)",1,20.0,8,0,0,"Pause","",
2020-02-28 11:56:36,"Day3",38m,"Squat (Barbell)",2,50.0,6,0,0,,,
2020-02-28 11:56:36,"Day3",38m,"Squat (Barbell)",3,50.0,5,0,0,,,
2020-02-28 11:56:36,"Day3",38m,"Squat (Barbell)",4,70.0,5,0,0,,,8
2020-02-28 11:56:36,"Day3",38m,"Squat (Barbell)",5,80.0,3,0,0,,,8
2020-02-28 11:56:36,"Day3",38m,"Squat (Barbell)",6,70.0,5,0,0,,,8
2020-02-28 11:56:36,"Day3",38m,"Bench Press (Barbell)",1,20.0,12,0,0,"",,
2020-02-28 11:56:36,"Day3",38m,"Bench Press (Barbell)",2,50.0,8,0,0,,,
2020-02-28 11:56:36,"Day3",38m,"Bench Press (Barbell)",3,70.0,22,0,0,,,
2020-02-28 11:56:36,"Day3",38m,"Bench Press (Barbell)",4,70.0,5,0,0,,,8
2020-02-28 11:56:36,"Day3",38m,"Bench Press (Barbell)",5,70.0,5,0,0,,,8
2020-02-28 11:56:36,"Day3",38m,"Bench Press (Barbell)",6,70.0,5,0,0,,,8
2020-02-28 11:56:36,"Day3",38m,"Seated Row (Cable)",1,47.0,8,0,0,"",,
2020-02-28 11:56:36,"Day3",38m,"Seated Row (Cable)",2,67.0,8,0,0,,,
2020-02-28 11:56:36,"Day3",38m,"Seated Row (Cable)",3,67.0,8,0,0,,,
2020-02-28 11:56:36,"Day3",38m,"Seated Row (Cable)",4,67.0,8,0,0,,,
2020-02-28 11:56:36,"Day3",38m,"L Sit",1,0,0,0,40,"",,
2020-02-28 11:56:36,"Day3",38m,"L Sit",2,0,0,0,30,,,
2020-02-28 11:56:36,"Day3",38m,"L Sit",3,0,0,0,25,,,
2020-03-01 14:03:02,"Day4",1h 3m,"Sumo Deadlift (Barbell)",1,60.0,18,0,0,"","",
2020-03-01 14:03:02,"Day4",1h 3m,"Sumo Deadlift (Barbell)",2,100.0,4,0,0,,,
2020-03-01 14:03:02,"Day4",1h 3m,"Sumo Deadlift (Barbell)",3,120.0,3,0,0,,,
2020-03-01 14:03:02,"Day4",1h 3m,"Sumo Deadlift (Barbell)",4,120.0,3,0,0,,,
2020-03-01 14:03:02,"Day4",1h 3m,"Sumo Deadlift (Barbell)",5,110.0,3,0,0,,,
2020-03-01 14:03:02,"Day4",1h 3m,"Lat Pulldown (Cable)",1,33.0,8,0,0,"",,
2020-03-01 14:03:02,"Day4",1h 3m,"Lat Pulldown (Cable)",2,57.0,8,0,0,,,
2020-03-01 14:03:02,"Day4",1h 3m,"Lat Pulldown (Cable)",3,57.0,8,0,0,,,
2020-03-01 14:03:02,"Day4",1h 3m,"Lat Pulldown (Cable)",4,57.0,8,0,0,,,
2020-03-01 14:03:02,"Day4",1h 3m,"Lat Pulldown (Machine)",1,54.0,8,0,0,"",,
2020-03-01 14:03:02,"Day4",1h 3m,"Lat Pulldown (Machine)",2,54.0,8,0,0,,,
2020-03-01 14:03:02,"Day4",1h 3m,"Lat Pulldown (Machine)",3,47.0,12,0,0,,,
2020-03-01 14:03:02,"Day4",1h 3m,"Incline Bench Press (Barbell)",1,50.0,8,0,0,"",,
2020-03-01 14:03:02,"Day4",1h 3m,"Incline Bench Press (Barbell)",2,60.0,6,0,0,,,
2020-03-01 14:03:02,"Day4",1h 3m,"Incline Bench Press (Barbell)",3,60.0,5,0,0,,,
2020-03-01 14:03:02,"Day4",1h 3m,"Incline Bench Press (Barbell)",4,60.0,4,0,0,,,
2020-03-02 08:34:57,"Day1",53m,"Front Squat (Barbell)",1,20.0,12,0,0,"","",
2020-03-02 08:34:57,"Day1",53m,"Front Squat (Barbell)",2,50.0,6,0,0,,,
2020-03-02 08:34:57,"Day1",53m,"Front Squat (Barbell)",3,70.0,5,0,0,,,7
2020-03-02 08:34:57,"Day1",53m,"Front Squat (Barbell)",4,70.0,5,0,0,,,7
2020-03-02 08:34:57,"Day1",53m,"Front Squat (Barbell)",5,70.0,3,0,0,,,7
2020-03-02 08:34:57,"Day1",53m,"Bench Press (Barbell)",1,20.0,12,0,0,"",,
2020-03-02 08:34:57,"Day1",53m,"Bench Press (Barbell)",2,50.0,8,0,0,,,
2020-03-02 08:34:57,"Day1",53m,"Bench Press (Barbell)",3,70.0,5,0,0,,,
2020-03-02 08:34:57,"Day1",53m,"Bench Press (Barbell)",4,70.0,5,0,0,,,
2020-03-02 08:34:57,"Day1",53m,"Bench Press (Barbell)",5,70.0,5,0,0,,,
2020-03-02 08:34:57,"Day1",53m,"Pull Up",1,0.0,3,0,0,"",,
2020-03-02 08:34:57,"Day1",53m,"Pull Up",2,0.0,8,0,0,,,
2020-03-02 08:34:57,"Day1",53m,"Pull Up",3,0.0,6,0,0,,,
2020-03-02 08:34:57,"Day1",53m,"Pull Up",4,0.0,6,0,0,,,
2020-03-02 08:34:57,"Day1",53m,"Seated Overhead Press (Dumbbell)",1,18.0,10,0,0,"",,
2020-03-02 08:34:57,"Day1",53m,"Seated Overhead Press (Dumbbell)",2,18.0,10,0,0,,,
2020-03-02 08:34:57,"Day1",53m,"Seated Overhead Press (Dumbbell)",3,18.0,8,0,0,,,
2020-03-02 08:34:57,"Day1",53m,"Triceps Pushdown (Cable - Straight Bar)",1,24.5,12,0,0,"",,
2020-03-02 08:34:57,"Day1",53m,"Triceps Pushdown (Cable - Straight Bar)",2,24.5,12,0,0,,,
2020-03-02 08:34:57,"Day1",53m,"Triceps Pushdown (Cable - Straight Bar)",3,24.5,12,0,0,,,
2020-03-05 11:44:11,"Day2",1h 52m,"Squat (Barbell)",1,20.0,8,0,0,"","",
2020-03-05 11:44:11,"Day2",1h 52m,"Squat (Barbell)",2,50.0,6,0,0,,,
2020-03-05 11:44:11,"Day2",1h 52m,"Squat (Barbell)",3,80.0,4,0,0,,,
2020-03-05 11:44:11,"Day2",1h 52m,"Squat (Barbell)",4,110.0,3,0,0,,,
2020-03-05 11:44:11,"Day2",1h 52m,"Squat (Barbell)",5,110.0,3,0,0,,,
2020-03-05 11:44:11,"Day2",1h 52m,"Squat (Barbell)",6,100.0,3,0,0,,,
2020-03-05 11:44:11,"Day2",1h 52m,"Sumo Deadlift (Barbell)",1,60.0,4,0,0,"",,
2020-03-05 11:44:11,"Day2",1h 52m,"Sumo Deadlift (Barbell)",2,60.0,6,0,0,,,
2020-03-05 11:44:11,"Day2",1h 52m,"Sumo Deadlift (Barbell)",3,100.0,8,0,0,,,
2020-03-05 11:44:11,"Day2",1h 52m,"Sumo Deadlift (Barbell)",4,120.0,3,0,0,,,
2020-03-05 11:44:11,"Day2",1h 52m,"Sumo Deadlift (Barbell)",5,120.0,3,0,0,,,
2020-03-05 11:44:11,"Day2",1h 52m,"Sumo Deadlift (Barbell)",6,120.0,3,0,0,,,
2020-03-05 11:44:11,"Day2",1h 52m,"Bench Press (Barbell)",1,20.0,12,0,0,"",,
